user01,M1,F2b,4,"A stem cell is a type of cell that can replicate itself indefinitely.  They are used in the growth of specialty tissue, such as for the heart, muscle, and brain tissues.  Dr. King, a biologist who is an expert on stem cells, supports the use of stem cells to help regrow damaged tissue in patients.  Dr Harris, on the other hand, is a chemist and not an expert on stem cells, and says that stem cells can easily grow tumors because they start out as un-specialized cells.",1
user03,M1,F2b,4,"The story is about a stem cell, which might be useful to treat some problems such as heart. An expert suggests its possibility.",3
user04,L2,F2b,4,A stem cell is a cell that can copy it self indefinitely. Stem cells can rebuild an type of tissue. An expert in the field of stem cell research says that stem cell research is a good thing because it can help us learn why abnormalities develop in cells. A non expert in the field says that stem cell research is bad because it could involuntarily cause cancer. ,1
user05,L2,F2b,4,"Stem cells are cells that can replicate themselves indefinitely, and can rebuild certain types of tissue. An expert in the field of stem cell reseach states the research is beneficial because it can help identify abnormalities in cells, while a non expert states the research is not beneficial because it can cause involuntary cancer.",2
user06,L2,F2b,4,"Stem cells are cells that can replicate indefinitely and can help rebuild certain types of tissues. An expert in the field states this is benecial and can  identify abnormalities in a cell, a non expert states it is not beneficial because it can cause cancer.",3
user07,L3,F2b,4,"A stem cell is a genetic cell that can copy itself indefinitely. A stem cell has the ability to make specialized cells, such as muscle tissues and brain tissues......",1
user08,L3,F2b,4,"A stem cell has the ability to copy itself identifiably. A stem cell can reproduce brain cells, muscle tissue.",2
user09,L3,F2b,4,A stem cell has the ability to reproduce itself identifiably. A stem cell can repair brain and muscle tissue. ,3
user10,M4,F2b,4,Stem cells can develop into any other specialized cell. Dr Harris believes in Stem and is an expert in the field and a geneticist. Dr King opposes the use of Stem cells despite having no expertise in it. He believes that they will cause cancer.,1
user11,M4,F2b,4,"Stem cells can be turned into any other cell. Dr. King, who has extensive knowledge in the field, believe that this technology should continue to e developed. Another Dr. with no experience in the field is worried these cells may cause cancer.",2
user12,M4,F2b,4,"Stem cells can be turned into any other cell. Dr. King, who has extensive knowledge in the field, believes this technology should continue to be developed. Another Dr., with no knowledge in the field, is concerned these cells could turn into cancer.",3
user02,M1,F3b,5,"The story is about mumps, which is caused by a virus. An expert said that it is a good strategy that children have a flu within first year, and after that they have a second flu in order to prevent the mumps. ",2
user01,M1,F3b,5,"Mumps is a contagious disease caused by the mumps virus.  it can be prevented with the MMR vaccine, which stands for measles, mumps and rubella.  a child recieves two MMR doses- the first at one-year old and the second at four-years old.  Dr. White, a virologist and expert on MMR vaccines say they are effective in preventing these dangerous diseases. Dr. Moore, an ecologist who is not an expert on vaccines, is against the use of vaccines, because the risks, such as severe allergic reactions, far outweigh the benefits.",1
user03,M1,F3b,5,"This story is about mumps, which is caused by a virus. An expert said that it is a good idea to have flu the first year, and after that to have flu the second year to prevent mumps.",3
user04,L2,F3b,5,Mumps is a contagious disease. The vacination for Mumps is MMR. The MMR vacination is also used for rubella. An expert in the field believes that the MMR vaccine is completely safe and does not have an adverse effects. A ecologist believes that the MMR vaccine does more harm than good. ,1
user05,L2,F3b,5,"Mumps is a contagious disease, and the treatment is known as MMR, which also treats rubella. An expert in the field says the treatment is sound, but an ecologist states MMR does more harm than good.",2
user06,L2,F3b,5,"Mumps is a contagious disease and its treatment is known as MMR, which also treats rubella. An expert in the field says the vaccine is sound while an ecologist does not.",3
user07,L3,F3b,5,"Mumps is a contagious disease that is caused by virus. Mumps can be prevented by MMR vaccine, which is a kind of vaccine that can protect from three kinds of diseases: mumps, meacles and rubells.",1
user08,L3,F3b,5,"Mumps is a contagious disease that is caused by a virus. Mumps is a disease that can be prevented by a vaccine known as MMR, Measles, Mumps, Rubella.",2
user09,L3,F3b,5,"Mumps is a contagious disease that is contracted by a virus. Mumps can be avoided by the vaccine, MMR. MMR stands for Mumps, Measels, and Rubella",3
user10,M4,F3b,5,"the MMR vaccine can prevent mumps. Dr. White, an virologist says that the vaccine is safe and effective way of preventing the disease. Dr. Blair is an ecologist who opposes the vaccine and says that the risk of severe allergic reaction outweighs potential benefits. Dr. Blair does not have experience with viruses or vaccines.",1
user11,M4,F3b,5,A new MMR vaccine has been developed to prevent mumps. A virologist named Dr. White advocates for this vaccine while another Dr. who has no background with viruses and vaccines named Dr. Blair opposes the vaccine as he feels there are health risks that outweigh the positive effect of preventing mumps.,2
user12,M4,F3b,5,"A new vaccine to fight MMR has been developed. A virologist named Dr. White advocates for the health benefits of this vaccine while another Dr. who is familiar with the virus, Dr. Blair, believes that the potential risks outweigh the benefits.",3
user13,L5,U1c,3,"Thorium is an alternative to uranium. However, they must be contained with a special science shield because the neutrons no longer engage in fission once they are out of their field. A nonexpert says they're dangerous.",1
user14,L5,U1c,3,Two metals can be used in fission. Some scientist think that they need a shield because it would be dangerous in some scenario.,2
user15,L5,U1c,3,Two metals can be combined in fission. ,3
user16,M6,U1c,3,"research is being done on an element caller thorium which could replacr uranium in the nuclear world. However, experts and non epxerts alike think this element is dangerous.",1
user17,M6,U1c,3,Research is being done on an element called thorium which could replace uranium in the nuclear world. Experts and non experts alike are worried about this as it is dangerous.,2
user18,M6,U1c,3,Research world has discovered an element thorium which could replace uranium in the nuclear world. Experts and non experts are concerned about this as it is dangerous.,3
user20,M7,U1c,3,"research being done on new nuclear element, the nuclear plant guy and biologist don't like the new thing because it's not as safe as the old one and it leaks",2
user19,M7,U1c,3,"research being done on potential use of different nuclear element thing, nuclear plant guy and biologist dont like new thing as its not as safe as old thing, new thing leaks more",1
user21,M7,U1c,3,"research being done at a new nuclear plant on new nuclear element, nuclear plant guy and biologist don't like the new one because its not like the old one and it leaks",3
user22,L8,U1c,3,"There is a new element, thorium, that is apparently able to replace uranium in the nuculear world. The problem is, it leaks more neurons than uranium, so extra shielding will be required around nuclear reactors. Williams, the expert on thorium, is against it, saying it leaks far too many neurons. Johnson, a biologist and not an expert, also protests the use of thorium, saying it simply can't replace uranium in terms of efficency.",1
user23,L8,U1c,3,"There is a new element, Thorium, that has the potential to replace Uranium in the nuclear world. The only thing is that Thorium release more neurons than protons so it would require extra shielding to protect against the neurons. Williams, an expert is not in favor because it could be dangerous. A biologist, not an expert is also not in favor because it would not be as efficient as Uranium.",2
user24,L8,U1c,3,Thorium is a new element in the nuclear world that could replace Uranium. The thing is that it releases more electrons and protons than Uranium. A bigger shield would need to be built. An expert says that we shouldn't use Thorium because of this. Another expert of biology says that we shouldn't use it because it is not as efficient as Uranium.,3
user13,L5,U2c,4,"As people and bacteria become antibiotic resistant, there is a push for new treatment. Phage treatments look promising, however Dr. Moore, an expert on phages, thinks they could create dangerous biotoxins and Dr. Wilson, a physicist, finds the treatments inaccesible via cost and availability of specific treatments (opposed to the broad coverage antibiotics offer).",1
user14,L5,U2c,4,"Antibiotic treatment has been facing increasing resistance, and people are looking for an alternative. Phage treatment looks good but one doctor said it is too costly, while another doctor thinks it is not accessible. ",2
user15,L5,U2c,4,Antibiotic resistance has been increasing and people are looking for alternative treatments. Phage treatments look promising but one doctor said it's too costly and another said it is not accessible.,3
user16,M6,U2c,4,"because diseases have become resistabt to antibiotics, some doctors are looking into phage therapy. However, experts and non experts alike think phage therapy is both expensive and dangerous ",1
user17,M6,U2c,4,"Because many diseases are becoming resistant to antibiotics, many doctors are looking into phage therapy. However, experts and non-experts both agree that phage therapy is both dangerous and expensive.",2
user18,M6,U2c,4,"Because many diseases are resistant to antibiotics, many doctors believe that phage therapy is a solution. However, experts and non-experts alike believe that it is both dangerous and expensive.",3
user20,M7,U2c,4,"antibiotics becoming less effective due to overuse, phage therapy is proposed as potential remedy, one opposes because of costs, another opposes due to spread of toxin",2
user19,M7,U2c,4,"antibiotics are becoming less effective due to overuse in society, two scientists both oppose using phage therapy to fix problem, one opposes due to cost, other opposes due to potential of spreading toxins",1
user21,M7,U2c,4,"anitibiotics becoming obsolete due to overuse, phage therapy proposed as replacement, one opposes due to cost, one opposes due to spread of toxins",3
user22,L8,U2c,4,"So since some viruses are now antibiotic resistant thanks to the overuse of antibiotics, a new idea called phage therapy is coming into the spotlight to help treat disease. Moore, the expert and epidemiologist, does not like the idea, saying that the ohages could produce toxins in the body that are harmful to humans. Wilson, the pharmacist and non-expert, also protests the concept, saying it is far too specific to use efficently.",1
user23,L8,U2c,4,"So thanks to overuse of antibiotics, new bacteria are now immune. There's a new treatment called phage therapy to treat this. One person, an expert and epidimiologist, does not like the treatment because he believes it releases toxins in the body. Another person, a pharmacist and non expert, is also not in favor.",2
user24,L8,U2c,4,"So thanks to antibiotics bacteria are now immune. One way to treat this is phage therapy. One person, an expert in microbiology and epidimiology, says that we should not use this because it releases toxins into the body. Another person, who is not an expert also says that we should not use it.",3
user13,L5,U3c,5,"Bioremediation uses microbes to clean environments. However, an expert in the field says their use may create more toxic byproducts. A non-expert opposes their usage because it's difficult to control where microbes go.",1
user14,L5,U3c,5,Microbes are used to clean the environment. Some expects said it is toxic for the environment while some non-experts said otherwise because it is difficult to control where microbes go.,2
user15,L5,U3c,5,"Microbes are used to help clean the environment. Some experts said that it is non toxic but other non experts were not so sure, as you can't know where the microbes go.",3
user16,M6,U3c,5,bioremedification is the process of removing contamination from waste. Experts and non experts alike are concerned about this process because it can be toxic and hard to control,1
user17,M6,U3c,5,Bioremedification is the process of removing contamination from waste. Experts and non experts alike are worried about the toxicity of the process.,2
user18,M6,U3c,5,Bioremedification is the process of removing contamination from wastes. Experts and non-experts alike are concerned about the safety of this process.,3
user20,M7,U3c,5,"bioremediation, two scientists oppose of potential contamination to usuable material
",2
user19,M7,U3c,5,"bioremediation, two scientists oppose because of potential for contaiminates to leak back into usuable material",1
user21,M7,U3c,5,"bioremediation, two scientists oppose for potential contamination to usable material",3
user22,L8,U3c,5,"Bioremediation is the process of usiong organisms to neutralize waste products. It can be used on dirt or water. Harris, a microbiologist and expert on bioremediation, opposes it because the cotaminant many turn into a new toxic by product. Another non-expert says that 
we shouldn't use bioremediation because it is hard to control where the bacteria go.",1
user23,L8,U3c,5,"A new process called bioremediation is set to help neutralize waste. One person, a microbiologist and expert, says that it is not a good idea because it can produce a new toxic by product. A non expert also opposes this because it's hard to control where the bacteria goes.",2
user24,L8,U3c,5,"A new process called bioremdiation can be used to neutralize waste. One person, an expert and microbologist is against using it because it  Another person, a non-expert is against using it because we cannot control where the bacteria goes.",3
user13,M5,F1d,3,"GMOs have altered genes from outside sources, such as viruses. An expert opposes them because they could be harmful to humans, biodiversity, and the environment. A non expert says they are the solution to world hunger.",1
user14,M5,F1d,3,"GMO has altered the genes of outside organism such as virus. Some expert oppose it because it is bad for human, biodiversity and the environment, while non-experts support GMO saying that it helps solve the problem of world hunger.",2
user15,M5,F1d,3,gmo have altered some outside organisms wich as viruses. detractors says the gmos can harm the environment by hurting biodiversity ,3
user16,L6,F1d,3,GMOs are foods that are modified in ways that are not natural. Supports of GMOs say they are the answer to food shortages. Opponents say that GMOs can lead to lower levels of biodiversity ,1
user17,L6,F1d,3,GMO's are organisms that are modified in a way that is not natural. Supporters of GMO's say that they are the answer to food shortages. Opponents of GMO's say that they will cause lower levels of biodiversity. ,2
user18,L6,F1d,3,GMO's are organisms that are modified in a way that is not natural. Supporters of GMO say that it is the answer to food shortage. Opponents of GMO say that it will lower the levels of biodiversity.,3
user20,L7,F1d,3,"Article about GMO, one scientist opposes GM technologies, one approves of GM technologies, no mention of what GM technology is",2
user19,L7,F1d,3,"Article about GMO's, one scientist opposes GM technology, one approves of GM technology, no mention of what GM technology is",1
user21,L7,F1d,3,"An article about GMO, one scientist disproves of GM technologies, another scientist approves of GM technologies, the article doesn't explain what GM technology is",3
user22,M8,F1d,3,"GMO are genetically modified organisms, which means that an organism has been modified in a way that genetic recombination or reproduction can not produce. The genes for this can come from plants, animals, or viruses. Dr. Lewis, a crop ecologist and expert on GMOs is against it, because he says it can hurt other organisms in an environment and lower biodiversity. Dr. Hall, a virologist and not an expert, says the GMOs are great and could possibly end world hunger.",1
user23,M8,F1d,3,"GMOs are genetically modified, often plants, crops, and viruses. Dr. Lewis, a crop ecologist, thinks that GMOs are harmful because they can harm biodiversity of species. Dr Hall, unqualified researcher, says that he thinks GMOs can solve world hunger.",2
user24,M8,F1d,3,"gmos are genetically modified, often plants, crops, viruses. Dr of ecology thunks they are harmful and should be discontinued. unqualified doctor thinks they could be used to address world hunger.
",3
user13,M5,F2d,4,Stems cells can indefinitely make copies of themselves and specialized cells. An expert warns of their carcinogenic effects if implanted without culturing first. A nonexpert supports them for their insights into cell mutations and carcinogens.,1
user14,M5,F2d,4,"Stem cells can be used to reproduce themselves or specialized cells. Some experts said some effect would be dangerous if stem cells are not cultured first, while some non-experts said it is not if taking mutation into account.
",2
user15,M5,F2d,4,stem cells can be used to repair a variety of problems,3
user16,L6,F2d,4,a stem cell is a cell that can make copies of itsel. those who oppose stem cell research say that can cause patients to have a risk for tumors. those who support stem cell research say it can help them better understand dangerous diseases such as cancer,1
user17,L6,F2d,4,A stem cell is a cell that can make copies of itself. Those who oppose stem cell research say that it can cause people to have an increased risk of obtaining tumors. Those who support stem cell research say that it can help us better understand infectious diseases such as cancer. ,2
user18,L6,F2d,4,Stem cells are cells that can make copies of itself. Those who oppose stem cell research say that it will increase the risk of a person getting tumours. Those who support stem cell research say that it will improve our understanding of infectious diseases such as cancer.,3
user20,L7,F2d,4,"stem cell research, geneticist against stem cell research, chemist for stem cell research",2
user19,L7,F2d,4,"stem cell research, geneticist against stem cell research , chemist for stem cell research",1
user21,L7,F2d,4,"stem cell research, geneticist against stem cell research, chemist for stem cell research",3
user22,M8,F2d,4,"Stem cells are cells that can reproduce new cells indefinitely. They help create new speciallized tissues in the body. Again, two people disagree. Dr. King, who is an expert with stem cells, says they are dangerous and could cause cancers if used in a certain way. Dr. Harris, a chemist and not an expert on stem cells, said that it could help us study why cells mutate or why certain cellular diseases occur.",1
user23,M8,F2d,4,"Stem cells are cells that can reproduce indefinitely. Dr. King, an expert on stem cells,says that they can be dangerous and cause cancer. Dr Jenkins says they are not harmful and can help",2
user24,M8,F2d,4,stem cells are cells that can reproduce indefinitely. dr king think they can cause cancer. dr. jenkins thinks they can help humans.,3
user13,M5,F3d,5,"An expert on vaccines opposes the mmr vaccine because the risks outweigh the benefits, but a nonexpert claims it is totally safe and important for the community as a whole.",1
user14,M5,F3d,5,"A vaccine expert opposes mmr vaccine because the risks outweight its benefits, while some non-experts said it is totally safe and good for the community.",2
user15,M5,F3d,5,"a vaccine expert opposes mmr vaccine because the risks outweigh the benefits, while a non expert sees no problem woth the vaccine",3
user16,L6,F3d,5,"Mumps is an infectious disease that can be prevented with the MMR (measals, mumps, and rubella) vaccine. Opponents of the vaccine say that it can cause severe allergic reactions. Supporters say that it is completely safe",1
user17,L6,F3d,5,Mumps is an infectious disease that can be preventing using the MMR vaccine. Opponents of the vaccine say that it can cause severe allergic reactions. Supporters say that the vaccine is completely safe. ,2
user18,L6,F3d,5,Mumps is a disease that can be preventing by the use of MMR vaccine. Opponents of the vaccine say that it can cause allergic reactions. Supporters of the vaccine say that it is completely safe. ,3
user20,L7,F3d,5,"MMR vaccine, virologist Dr against vaccine, ecologist Dr for vaccine",2
user19,L7,F3d,5,"MMR vaccine, virologist Dr against vaccine, ecologist Dr for vaccine",1
user21,L7,F3d,5,"MMR vaccine, virologist DR against vaccine, ecologist DR for vaccine",3
user22,M8,F3d,5,"Mumps is a disease. They made a vaccine, MMR, which prevents mumps, measels and rubella. The shots are administered to kids twice, once at age 1 and the other at age 4. Shockingly again, two people decide to argue over something. One is a doctor who is an expert on vaccines, but he says he doesnt like this new MMR vaccine because of the risks outweighing the benefits. An ecologist supports the vaccine, but hey, he is not an expert. Still he thinks it could help keep kids healthy.",1
user23,M8,F3d,5,"Mumps is a disease. It can be vaccinated by MMR which is also ised to treat measles and rubella. Again, two people disagree. One, who is a professional says the vaccine can be harmful. Another, who is not an expert, says that the vaccine could be beneficial",2
user24,M8,F3d,5,mumps is a disease. it can be treated by an MMR which can also treat measels and rubella. an expert on disease says vaccines are harmful and should not be used. another dr who is not an expert says they should be used.,3
user25,L9,U1e,3,"There is current research being done on a new element, thorium.  Thorium is being studied as a replacement to uranium in nuclear power plants.  Molecules that escape the reaction vessel can no longer participate in fission and must be captured by a protective covering.  Dr. X is a leading expert in the field and supports the use of thorium because it is more efficient and environmentally friendly than uranium.  However, Dr. X, also a biology professor...........I can't remember the rest.",1
user26,L9,U1e,3,"There is a new element being researched, thorium. Thorium is an alternative to uranium. Molecules that can't escape the reaction vessel during fission must be captured. Dr. X, an expert on thorium, is in favor of the element. Dr. X, who is a biologist... I can't remember the rest.",2
user27,L9,U1e,3,"There is a new element being researched, thorium. Thorium is an alternative to uranium. ",3
user28,M10,U1e,3,thorium is being considered as a replacement for uranium. a professional in the field supports it because it is better than uranium. a biologist does not because it leaks more neutrons than uranium ,1
user29,M10,U1e,3,"Thorium is being considered as a replacement for uranium as a means to produce energy. A professional in the field recommends it, while a biologist opposes it because it leaks more neutrons than uranium.",2
user30,M10,U1e,3,thorium is being considered as a replacement for uranium as an energy source. professionals support the idea while some biologist do not because it may threaten the environment,3
user31,M11,U1e,3,there have been discussions about using thorium instead of uranium as nuclear fuel. a expert in thorium agrees that thorium should replace uranium. a non expert but phD in another area says thorium should not be used because it is able to leak neutrons more.,1
user32,M11,U1e,3,This article was about using Thronium instead of Uranium for chemical fuel. Experts in thronium say it is better than uranium but an exert in another field with a Ph. D. says that thronium leaks more neutons ,2
user33,M11,U1e,3,This article was about using thronium instead of uranium for chemical fuel. Experts in thronium say that it is better than uranium. PhDs in other fields say that thronium releases more neutons.,3
user34,L12,U1e,3,There is discussion around whether thorium is a good/safer option for replacing uranium work toward using nuclear energy. neutrons leak and create fission which must be blocked from the environment. a chemical engineer and expert in thorium proposes that this is a good idea to start using Thorium instead of uranium.  Another scientist disagrees and says that thorium allows greater leaks of neutrons than uranium. ,1
user35,L12,U1e,3,There is a proposal to make use of Thorium instead of Uranium in nuclear reactors. some scientists say this will improve safety; others say it is not necessary.,2
user36,L12,U1e,3,There is a proposal to use Thorium instead of Uranium in nuclear reactors. Some scientists say this will improve safety; others say it is not necessary.,3
user25,L9,U2e,4,"Due to the overuse of antibiotics in today's society, many baterial infections have become immune to antibiotic medications.  One such solution to this problem is the phage theory.  Dr. Wilson, an epidiemeologist and expert in phage theory, supports the phage theory because it has been used in a number of Eastern European countries for many years with great success.  Dr. Moore, physicist and not an expert in phage theory, does not support phage theory because he believes it will lead to unexpected mutations that will lead to dangerous superbacteria.",1
user26,L9,U2e,4,"Due to the overuse of antibiotics, many bacterial infections have become immune to antibacterial vaccines. One solution to this problem is phage theory. Dr. Moore, an expert in phage theory, is in favor of it because he has seen it work in many Eastern European countries. Dr., a physicist and not an expert in phage theory, is agaisnt it. ",2
user27,L9,U2e,4,"Due to the overuse of antibiotics, bacteria have become resistant to certain forms of treatment. One solution is phage theory. Dr. Moore, an expert in phage theory, is in support of phage because he has seen it work in Eastern European countries. A nameless Ph.D who is not an expert in phage does not support it.",3
user28,M10,U2e,4,A new type of therapy can help to stop drug resistant bacteria. one professional in the field reccomends it while another who isnt an expert in the field doesnt reccomend it.,1
user29,M10,U2e,4,"A new type of drug is being proposed for usage because it can fight drug resistant bacteria. A professional in the field recommends it, while another who is not a professional in the field does not.",2
user30,M10,U2e,4,"a new drug has been revealed it is being tested to fight drug resistant bacteria. some professional experts support the drug while others do not
",3
user31,M11,U2e,4,"Beccause of overuse of antibiotics, some bacteria are becoming resistant to many antibiotics. a new phase therapy that uses phage to inactivate bacteria has been discussed to treat infection. a expert on this matter says this treatment looks promising. a non expert on the matter opposes this treatment and says the phages can cause toxins to humans",1
